domain;supergroup;division;subdivision;class;order;family;genus;species;accesion
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_sp.;OP825091
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_sp.;OQ968323
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_barabanovi;MN313170
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_datanlanicus;MK578905
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_diegoi;OP143857
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_dilimanensis;MN257047
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_ethiopicus;MF678794
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_fiedleri;MH676056
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;MW727944
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;MW727948
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;JX865306
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;MW727955
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;JX865308
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;MH195153
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;MW727939
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_harmsworthi;MH195154
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_harmsworthi;MH195150
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_harmsworthi;GU113140
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_hilariae;KT226108
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_imperialis;OL311514
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_insanis;MF441491
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_maklowiczi;OP143855
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_marmoreus;OL311516
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_occultatus;OR803042
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_peterseni;OP143859
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_philippinicus;KX129796
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_radiatus;MH195147
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_romani;MH195149
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_skorackii;MW656257
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_sp.;OP684779
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_sp.;JX865313
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_sp.;JX865309
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_citlalium;OP684766
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_furcatus;FJ435802
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_gumersindoi;FJ435803
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_intermedius;OP013286
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_intermedius;ON005160
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_ioculator;MT023412
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_pentannulatus;MT023413
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MT731035
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676013
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676003
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676008
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676000
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676010
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676007
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676017
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676009
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_arduus;MK041020
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_areolatus;MH675998
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_celsus;MK041017
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_depressus;MK041013
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_depressus;MK041016
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_depressus;MK041015
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_filipi;MT260372
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_lachowskae;MF568534
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_metropolitanus;LC637242
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_spatialis;MK041002
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_spatialis;MK040995
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;KF788251
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;FJ435808
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;EU244598
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MK040992
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;EU244605
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;EU244599
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;GU339056
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Sisubiotus;Sisubiotus_hakaiensis;OM523181
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Sisubiotus;Sisubiotus_spectabilis;MN888324
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Tenuibiotus;Tenuibiotus_sp.;OR145335
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Tenuibiotus;Tenuibiotus_ciprianoi;MN888328
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Tenuibiotus;Tenuibiotus_tenuiformis;MN888330
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Tenuibiotus;Tenuibiotus_zandrae;MN444827
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Xerobiotus;Xerobiotus_sp.;MN888325
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Xerobiotus;Xerobiotus_gretae;MW581666
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Xerobiotus;Xerobiotus_pseudohufelandi;AY598776
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Xerobiotus;Xerobiotus_pseudohufelandi;AY598777
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Dactylobiotus;Dactylobiotus_ovimutans;MT132332
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Dactylobiotus;Dactylobiotus_parthenogeneticus;MT373803
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Murrayon;Murrayon_dianeae;FJ435801
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Murrayon;Murrayon_pullari;AY598772
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Diaforobiotus;Diaforobiotus_sp.;MT808073
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Diaforobiotus;Diaforobiotus_hyperonyx;OM151286
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Diaforobiotus;Diaforobiotus_islandicus;MT808072
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Diaforobiotus;Diaforobiotus_svalbardicus;MT808074
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_sp.;JX865316
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_coronifer;EU244606
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_coronifer;KT778685
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_coronifer;MK214326
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_coronifer;EU244607
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_coronifer;AY598781
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_coronifer;KT778687
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_tertius;MK214323
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_ziemowiti;MT246504
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Florarctus;Florarctus_sp.;MT999946
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Acanthechiniscus;Acanthechiniscus_goedeni;OP729912
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Barbaria;Barbaria_ganczareki;PP084945
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Bryodelphax;Bryodelphax_sp.;OM901124
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Bryodelphax;Bryodelphax_sp.;MW655785
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Bryodelphax;Bryodelphax_parvulus;JX683827
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Claxtonia;Claxtonia_mauccii;OQ029484
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Claxtonia;Claxtonia_wendti;KC344280
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Claxtonia;Claxtonia_wendti;GU329528
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_sp.;ON704751
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_cornutus;MT420437
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_cornutus;MT420439
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_cornutus;MT420438
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_holmeni;ON704748
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_imperfectus;MT420451
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_lobatus;MT420440
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_lobatus;EU244602
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_lobatus;ON704750
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_madagascariensis;MT420450
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_subcornutus;MT420456
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Diploechiniscus;Diploechiniscus_oihonnae;MG063724
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Diploechiniscus;Diploechiniscus_oihonnae;MT418513
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;OR506701
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;OP870176
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;OR889732
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;KJ857008
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;OR506704
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;KC146126
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;KJ857005
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;FJ616993
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_blumi;EF620382
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_canadensis;MF459630
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_granulatus;OR227942
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_granulatus;EU244600
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_hoonsooi;OK047273
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_lineatus;OR271985
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_masculinus;MT106223
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_merokensis;FJ435813
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_quadrispinosus;MZ798397
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_robertsi;OQ029482
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_spiniger;OR227952
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_testudo;EF620367
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_testudo;EU244601
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_tristis;MN239903
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Nebularmis;Nebularmis_auratus;MW178237
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Nebularmis;Nebularmis_burmensis;MW178238
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Nebularmis;Nebularmis_crebraclava;OK047274
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Nebularmis;Nebularmis_indicus;MW178239
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Nebularmis;Nebularmis_indicus;MW178240
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_sp.;PP090880
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_sp.;OK047278
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_angelusalas;MN528468
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_facettalis;FJ435811
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_indistinctus;MN528471
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_juanitae;MT038052
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_lacyformis;MN528472
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_suillus;MK804900
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_suillus;MK804907
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_suillus;MK804904
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_suillus;MK804902
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_suillus;MN528467
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_suillus;MK804903
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_xiai;MK804894
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_sp.;MT038069
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Testechiniscus;Testechiniscus_laterculus;OQ029483
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Testechiniscus;Testechiniscus_meridionalis;OQ472391
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Viridiscus;Viridiscus_perviridis;OR502563
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Viridiscus;Viridiscus_viridianus;OR502566
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Viridiscus;Viridiscus_viridissimus;MZ852046
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JQ689537
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JQ689506
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JQ689588
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JF437865
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JF437786
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JF437864
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JQ689527
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JF437856
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JQ689587
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JQ689546
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JQ689547
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JF437866
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscoides;Echiniscoides_sp.;JQ689561
