domain;supergroup;division;subdivision;class;order;family;genus;species;accesion;completeness
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Macrobiotus;Macrobiotus_sottilei;MW246133;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Macrobiotus;Macrobiotus_terminalis;AY598775;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Macrobiotus;Macrobiotus_terminalis;JN673960;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_sp.;OR803041;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_sp.;OR803037;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_sp.;OQ968314;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_sp.;MT904513;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_sp.;OP825091;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_sp.;OQ968323;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_barabanovi;MN313170;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_datanlanicus;MK578905;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_diegoi;OP143857;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_dilimanensis;MN257047;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_ethiopicus;MF678794;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_fiedleri;MH676056;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;MW727944;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;MW727948;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;JX865306;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;MW727955;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;JX865308;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;MH195153;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_furciger;MW727939;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_harmsworthi;MH195154;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_harmsworthi;MH195150;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_harmsworthi;GU113140;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_hilariae;KT226108;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_imperialis;OL311514;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_insanis;MF441491;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_maklowiczi;OP143855;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_marmoreus;OL311516;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_occultatus;OR803042;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_peterseni;OP143859;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_philippinicus;KX129796;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_radiatus;MH195147;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_romani;MH195149;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_skorackii;MW656257;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Mesobiotus;Mesobiotus_sp.;OP684779;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_sp.;JX865313;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_sp.;JX865309;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_citlalium;OP684766;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_furcatus;FJ435802;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_gumersindoi;FJ435803;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_intermedius;OP013286;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_intermedius;ON005160;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_ioculator;MT023412;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Minibiotus;Minibiotus_pentannulatus;MT023413;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MT731035;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676013;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676003;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676008;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676000;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676010;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676007;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676017;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MH676009;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_arduus;MK041020;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_areolatus;MH675998;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_celsus;MK041017;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_depressus;MK041013;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_depressus;MK041016;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_depressus;MK041015;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_filipi;MT260372;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_lachowskae;MF568534;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_metropolitanus;LC637242;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_spatialis;MK041002;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_spatialis;MK040995;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;KF788251;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;FJ435808;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;EU244598;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;MK040992;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;EU244605;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;EU244599;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Paramacrobiotus;Paramacrobiotus_sp.;GU339056;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Sisubiotus;Sisubiotus_hakaiensis;OM523181;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Sisubiotus;Sisubiotus_spectabilis;MN888324;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Tenuibiotus;Tenuibiotus_sp.;OR145335;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Tenuibiotus;Tenuibiotus_ciprianoi;MN888328;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Tenuibiotus;Tenuibiotus_tenuiformis;MN888330;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Tenuibiotus;Tenuibiotus_zandrae;MN444827;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Xerobiotus;Xerobiotus_sp.;MN888325;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Xerobiotus;Xerobiotus_gretae;MW581666;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Xerobiotus;Xerobiotus_pseudohufelandi;AY598776;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Xerobiotus;Xerobiotus_pseudohufelandi;AY598777;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Dactylobiotus;Dactylobiotus_ovimutans;MT132332;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Dactylobiotus;Dactylobiotus_parthenogeneticus;MT373803;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Murrayon;Murrayon_dianeae;FJ435801;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Murrayon;Murrayon_pullari;AY598772;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Diaforobiotus;Diaforobiotus_sp.;MT808073;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Diaforobiotus;Diaforobiotus_hyperonyx;OM151286;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Diaforobiotus;Diaforobiotus_islandicus;MT808072;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Diaforobiotus;Diaforobiotus_svalbardicus;MT808074;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_sp.;JX865316;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_coronifer;EU244606;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_coronifer;KT778685;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_coronifer;MK214326;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_coronifer;EU244607;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_coronifer;AY598781;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_coronifer;KT778687;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_tertius;MK214323;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Richtersius;Richtersius_ziemowiti;MT246504;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Florarctus;Florarctus_sp.;MT999946;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Acanthechiniscus;Acanthechiniscus_goedeni;OP729912;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Barbaria;Barbaria_ganczareki;PP084945;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Bryodelphax;Bryodelphax_sp.;OM901124;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Bryodelphax;Bryodelphax_sp.;MW655785;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Bryodelphax;Bryodelphax_parvulus;JX683827;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Claxtonia;Claxtonia_mauccii;OQ029484;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Claxtonia;Claxtonia_wendti;KC344280;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Claxtonia;Claxtonia_wendti;GU329528;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_sp.;ON704751;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_cornutus;MT420437;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_cornutus;MT420439;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_cornutus;MT420438;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_holmeni;ON704748;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_imperfectus;MT420451;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_lobatus;MT420440;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_lobatus;EU244602;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_lobatus;ON704750;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_madagascariensis;MT420450;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Cornechiniscus;Cornechiniscus_subcornutus;MT420456;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Diploechiniscus;Diploechiniscus_oihonnae;MG063724;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Diploechiniscus;Diploechiniscus_oihonnae;MT418513;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;OR506701;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;OP870176;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;OR889732;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;KJ857008;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;OR506704;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;KC146126;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;KJ857005;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_sp.;FJ616993;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_blumi;EF620382;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_canadensis;MF459630;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_granulatus;OR227942;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_granulatus;EU244600;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_hoonsooi;OK047273;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_lineatus;OR271985;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_masculinus;MT106223;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_merokensis;FJ435813;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_quadrispinosus;MZ798397;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_robertsi;OQ029482;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_spiniger;OR227952;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_testudo;EF620367;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_testudo;EU244601;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Echiniscus;Echiniscus_tristis;MN239903;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Nebularmis;Nebularmis_auratus;MW178237;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Nebularmis;Nebularmis_burmensis;MW178238;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Nebularmis;Nebularmis_crebraclava;OK047274;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Nebularmis;Nebularmis_indicus;MW178239;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Nebularmis;Nebularmis_indicus;MW178240;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_sp.;PP090880;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_sp.;OK047278;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_angelusalas;MN528468;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_facettalis;FJ435811;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_indistinctus;MN528471;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_juanitae;MT038052;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_lacyformis;MN528472;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_suillus;MK804900;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_suillus;MK804907;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_suillus;MK804904;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_suillus;MK804902;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_suillus;MN528467;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_suillus;MK804903;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_xiai;MK804894;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Pseudechiniscus;Pseudechiniscus_sp.;MT038069;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Testechiniscus;Testechiniscus_laterculus;OQ029483;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Testechiniscus;Testechiniscus_meridionalis;OQ472391;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Viridiscus;Viridiscus_perviridis;OR502563;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Viridiscus;Viridiscus_viridianus;OR502566;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Tardigrada;Tardigrada_X;Tardigrada_XX;Viridiscus;Viridiscus_viridissimus;MZ852046;partial
