domain;supergroup;division;subdivision;phylum;class;order;family;genus;species;accesion;Completeness
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Aplousobranchia;Pycnoclavellidae;Pycnoclavella;Pycnoclavella_sp;KC017436;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Aplousobranchia;Pycnoclavellidae;Pycnoclavella;Pycnoclavella_aurilucens;AM403692;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Aplousobranchia;Pycnoclavellidae;Pycnoclavella;Pycnoclavella_brava;AM403688;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Aplousobranchia;Pycnoclavellidae;Pycnoclavella;Pycnoclavella_communis;MW363028;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Aplousobranchia;Pycnoclavellidae;Pycnoclavella;Pycnoclavella_diminuta;KC017435;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Aplousobranchia;Pycnoclavellidae;Pycnoclavella;Pycnoclavella_martae;AM706481;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Aplousobranchia;Synoicidae;Amaroucium;Amaroucium_stellatum;AY116595;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Enterogona;Enterogona_X;Enterogona_XX;Enterogona_XXX;MG421134;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Enterogona;Enterogona_X;Enterogona_XX;Enterogona_XXX;MG423380;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_sp;MW278494;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_ahodori;AB104870;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_ceratodes;MW872268;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_colleta;OM912771;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_columbiana;MH242676;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_conchilega;MN064596;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_gemmata;KX650763;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_interrupta;KY111415;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_mentula;MN064598;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_paratropa;MH242677;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_sydneiensis;KR815822;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_virginea;ON062302;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_viridina;KR604726;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidia;Ascidia_zara;MZ782781;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidiella;Ascidiella_aspersa;MZ782797;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidiella;Ascidiella_scabra;MN064599;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Phallusia;Phallusia_arabica;JQ045559;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Phallusia;Phallusia_arabica;KF414706;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Phallusia;Phallusia_fumigata;OM912037;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Phallusia;Phallusia_fumigata;NC_009834;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Phallusia;Phallusia_ingeria;AY600976;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Phallusia;Phallusia_julinea;KC017431;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Phallusia;Phallusia_mammillata;OM912039;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Phallusia;Phallusia_mammillata;KF414698;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Phallusia;Phallusia_mammillata;NC_009833;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Phallusia;Phallusia_nigra;KX650762;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Cionidae;Ciona;Ciona_sp;EF209100;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Cionidae;Ciona;Ciona_edwardsi;LR216645;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Cionidae;Ciona;Ciona_robusta;MN890028;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Cionidae;Ciona;Ciona_roulei;LR216643;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Cionidae;Ciona;Ciona_savignyi;MK012342;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Cionidae;Rophalaea;Rophalaea_neapolitana;AY600983;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Corellidae;Chelyosoma;Chelyosoma_productum;MN138375;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Corellidae;Chelyosoma;Chelyosoma_siboja;AB104867;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Corellidae;Corella;Corella_antarctica;MG877559;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Corellidae;Corella;Corella_eumyota;KU299765;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Corellidae;Rhodosoma;Rhodosoma_turcicum;MW286135;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Octacnemidae;Megalodicopia;Megalodicopia_hians;AB104866;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Ecteinascidia;Ecteinascidia_sp;MW278674;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Ecteinascidia;Ecteinascidia_sp;MW858356;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Ecteinascidia;Ecteinascidia_diaphanis;KC017433;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Ecteinascidia;Ecteinascidia_herdmanni;AY600968;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Ecteinascidia;Ecteinascidia_styeloides;MW858353;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Ecteinascidia;Ecteinascidia_thurstoni;KX138509;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Ecteinascidia;Ecteinascidia_turbinata;MT873564;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Perophora;Perophora_annectens;MN456824;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Perophora;Perophora_japonica;MW872302;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Perophora;Perophora_modificata;KC017440;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Perophora;Perophora_multiclathrata;KT693197;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Perophora;Perophora_sagamiensis;AB104869;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Phlebobranchia;Perophoridae;Perophora;Perophora_viridis;OM912739;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Stolidobranchia_X;Stolidobranchia_XX;Stolidobranchia_XXX;LC547013;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Molgulidae;Bostrichobranchus;Bostrichobranchus_sp;OP662596;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Molgulidae;Molgula;Molgula_manhattensis;MT873565;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Molgulidae;Molgula;Molgula_occidentalis;AY116608;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Molgulidae;Paramolgula;Paramolgula_gregaria;KU299769;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyuridae_X;Pyuridae_XX;MW278495;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Boltenia;Boltenia_echinata;GU065360;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Boltenia;Boltenia_echinata;HQ987393;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Boltenia;Boltenia_ovifera;HQ967862;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Boltenia;Boltenia_villosa;MH242682;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Culeolus;Culeolus_recumbens;KY882284;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Halocynthia;Halocynthia_aurantium;MT873567;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Halocynthia;Halocynthia_hispida;LC547004;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Halocynthia;Halocynthia_igaboja;OL877195;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Halocynthia;Halocynthia_papillosa;FJ528606;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Halocynthia;Halocynthia_roretzi;S54796;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Halocynthia;Halocynthia_roretzi;NC_002177;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Herdmania;Herdmania_sp;LC546999;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Herdmania;Herdmania_sp;MW278689;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Herdmania;Herdmania_momus;MH383131;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Herdmania;Herdmania_momus;NC_013561;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Herdmania;Herdmania_pallida;MW278777;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Microcosmus;Microcosmus_sp;MT361974;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Microcosmus;Microcosmus_sp;LC547001;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Microcosmus;Microcosmus_claudicans;FJ528605;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Microcosmus;Microcosmus_exasperatus;MW858357;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Microcosmus;Microcosmus_polymorphus;OM912472;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Microcosmus;Microcosmus_squamiger;KR996795;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Microcosmus;Microcosmus_squamiger;OM912585;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Microcosmus;Microcosmus_sulcatus;NC_013752;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyura;Pyura_chilensis;MW785940;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyura;Pyura_dura;FJ528618;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyura;Pyura_haustor;MH242956;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyura;Pyura_mirabilis;LC432332;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyura;Pyura_mirabilis;MW025970;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyura;Pyura_praeputialis;FJ528620;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyura;Pyura_spinifera;FJ528612;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyura;Pyura_vannamei;MH258880;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Styelidae_X;Styelidae_XX;MW278362;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Styelidae_X;Styelidae_XX;KF309577;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Asterocarpa;Asterocarpa_humilis;MK495826;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_sp;ON098229;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_sp;OP221211;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_sp;ON053358;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_sp;ON053372;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_sp;ON053355;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_sp;OP221213;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_sp;ON098240;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_sp;OR621353;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_sp;MW858368;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_sp;ON053361;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_sp;ON053363;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_anceps;MZ533118;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_anceps;MT873573;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_crystallinus;LR828309;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_diegensis;MW579610;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_fuscus;LS992545;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_giganteus;LS992547;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_jacksonianum;MT873572;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_lenis;ON098232;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_lentus;ON098245;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_leptum;MT873570;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_niger;OP221206;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_pannosum;MT873575;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_simodensis;LS992546;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botrylloides;Botrylloides_violaceus;ON053368;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;OP221164;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;OP221214;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;MW817931;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;MW817934;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;OP221226;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;OP221221;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;ON053371;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;ON053365;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;ON053370;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;ON053359;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;OP221157;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;OP221223;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_sp;MT873568;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_arenaceus;KU360786;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_eilatensis;ON053366;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_gaiae;LR743459;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_magnus;MZ580860;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_primigenus;ON098222;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_scalaris;LR828372;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_schlosseri;MW584319;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Botryllus;Botryllus_schlosseri;MT731472;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa_sp;KX650767;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa_areolata;KX138514;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa_finmarkiensis;MN138377;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa_verrucosa;KU299764;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Dendrodoa;Dendrodoa_grossularia;FJ528649;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Distomus;Distomus_variolosus;FJ528653;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Eusynstyela;Eusynstyela_floridana;MH258872;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Eusynstyela;Eusynstyela_latericius;MW363031;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Eusynstyela;Eusynstyela_tincta;MH011454;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Polyandrocarpa;Polyandrocarpa_zorritensis;MT873560;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Polycarpa;Polycarpa_argentata;KC017438;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Polycarpa;Polycarpa_aurata;FJ528646;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Polycarpa;Polycarpa_cryptocarpa;LC547000;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Polycarpa;Polycarpa_mamillaris;MH011451;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Polyzoa;Polyzoa_opuntia;FJ528647;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Styela;Styela_sp;FJ528639;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Styela;Styela_sp;MW278295;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Styela;Styela_canopus;OM912742;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Styela;Styela_canopus;MW621894;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Styela;Styela_canopus;MH011449;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Styela;Styela_canopus;MW278578;partial
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Styela;Styela_clava;MK012351;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Styela;Styela_clava;NC_037072;complete
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Styela;Styela_gibbsii;MH242985;partial
