Sequence Name;Group
PN5BB2_4_7147;1394
PN5BB2_4_7199;1394
PN5BB2_4_7289;1394
PN5BB2_4_7295;1394
PN5BB2_4_7424;1394
PN5BB2_4_7433;1394
PN5BB2_4_7437;1394
PN5BB2_4_7450;1394
PN5BB2_4_7497;1394
PN5BB2_4_7521;1394
PN5BB2_4_7553;1394
PN5BB2_4_7584;1394
PN5BB2_4_7673;1394
PN5BB2_4_7688;1394
PN5BB2_4_7698;1394
PN5BB2_4_7701;1394
PN5BB2_4_7711;1394
PN5BB2_4_7764;1394
PN5BB2_4_7808;1394
PN5BB2_4_7809;1394
PN5BB2_4_7822;1394
PN5BB2_4_7850;1394
PN5BB2_4_7931;1394
PN5BB2_4_7946;1394
PN5BB2_4_8002;1394
PN5BB2_4_8094;1394
PN5BB2_4_8133;1394
PN5BB2_4_8177;1394
PN5BB2_4_8209;1394
PN5BB2_4_8294;1394
PN5BB2_4_8315;1394
PN5BB2_4_8322;1394
PN5BB2_4_8392;1394
PN5BB2_4_8516;1394
PN5BB2_4_8532;1394
PN5BB2_4_8646;1394
PN5BB2_4_8660;1394
PN5BB2_4_8667;1394
PN5BB2_4_8671;1394
PN5BB2_4_8688;1394
PN5BB2_4_8749;1394
PN5BB2_4_8767;1394
PN5BB2_4_8849;1394
PN5BB2_4_8879;1394
PN5BB2_4_8909;1394
PN5BB2_4_8938;1394
PN5BB2_4_8989;1394
PN5BB2_4_9088;1394
PN5BB2_4_9139;1394
PN5BB2_4_9158;1394
PN5BB2_4_9197;1394
PN5BB2_4_9305;1394
PN5BB2_4_9345;1394
PN5BB2_4_9479;1394
PN5BB2_4_9527;1394
PN5BB2_4_9550;1394
PN5BB2_4_9592;1394
PN5BB2_4_9614;1394
PN5BB2_4_9673;1394
PN5BB2_4_9738;1394
PN5BB2_4_9756;1394
PN5BB2_4_9816;1394
PN5BB2_4_9864;1394
PN5BB2_4_9904;1394
PN5BB2_4_10009;1394
PN5BB2_4_10025;1394
PN5BB2_4_10064;1394
PN5BB2_4_10188;1394
PN5BB2_5_84;1394
PN5BB2_5_292;1394
PN5BB2_5_308;1394
PN5BB2_5_887;1394
PN5BB2_5_1225;1394
PN5BB2_5_1954;1394
PN5BB2_5_2212;1394
PN5BB2_5_2296;1394
PN5BB2_5_2338;1394
PN5BB2_5_2755;1394
PN5BB2_5_2756;1394
PN5BB2_5_2784;1394
PN5BB2_5_2823;1394
PN5BB2_5_3041;1394
PN5BB2_5_3064;1394
PN5BB2_5_3202;1394
PN5BB2_5_3289;1394
PN5BB2_5_3423;1394
PN5BB2_5_3436;1394
PN5BB2_5_3542;1394
PN5BB2_5_3759;1394
PN5BB2_5_3823;1394
PN5BB2_5_3885;1394
PN5BB2_5_3898;1394
PN5BB2_5_4009;1394
PN5BB2_5_4041;1394
PN5BB2_5_4144;1394
PN5BB2_5_4404;1394
PN5BB2_5_4522;1394
PN5BB2_5_4570;1394
PN5BB2_5_4571;1394
PN5BB2_5_4613;1394
PN5BB2_5_4629;1394
PN5BB2_5_4642;1394
PN5BB2_5_4677;1394
PN5BB2_5_4757;1394
PN5BB2_5_4796;1394
PN5BB2_5_4879;1394
PN5BB2_5_4922;1394
PN5BB2_5_4923;1394
PN5BB2_5_4946;1394
PN5BB2_5_4998;1394
PN5BB2_5_5202;1394
PN5BB2_5_5206;1394
PN5BB2_5_5286;1394
PN5BB2_5_5327;1394
PN5BB2_5_5331;1394
PN5BB2_5_5429;1394
PN5BB2_5_5473;1394
PN5BB2_5_5500;1394
PN5BB2_5_5517;1394
PN5BB2_5_5571;1394
PN5BB2_5_5624;1394
PN5BB2_5_5628;1394
PN5BB2_5_5658;1394
PN5BB2_5_5673;1394
PN5BB2_5_5717;1394
PN5BB2_5_5764;1394
PN5BB2_5_5766;1394
PN5BB2_5_5839;1394
PN5BB2_5_5923;1394
PN5BB2_5_5932;1394
PN5BB2_5_5935;1394
PN5BB2_5_5993;1394
PN5BB2_5_5998;1394
PN5BB2_5_6009;1394
PN5BB2_5_6052;1394
PN5BB2_5_6123;1394
PN5BB2_5_6198;1394
PN5BB2_5_6233;1394
PN5BB2_5_6367;1394
PN5BB2_5_6476;1394
PN5BB2_5_6485;1394
PN5BB2_5_6502;1394
PN5BB2_5_6605;1394
PN5BB2_5_6656;1394
PN5BB2_5_6707;1394
PN5BB2_5_6741;1394
PN5BB2_5_6743;1394
PN5BB2_5_6826;1394
PN5BB2_5_6843;1394
PN5BB2_5_6856;1394
PN5BB2_5_6862;1394
PN5BB2_5_6897;1394
PN5BB2_5_6906;1394
PN5BB2_5_6981;1394
PN5BB2_5_6995;1394
PN5BB2_5_7022;1394
PN5BB2_5_7054;1394
PN5BB2_5_7090;1394
PN5BB2_5_7149;1394
PN5BB2_5_7175;1394
PN5BB2_5_7191;1394
PN5BB2_5_7250;1394
PN5BB2_5_7289;1394
PN5BB2_5_7299;1394
PN5BB2_5_7310;1394
PN5BB2_5_7389;1394
PN5BB2_5_7395;1394
PN5BB2_5_7416;1394
PN5BB2_5_7454;1394
PN5BB2_5_7472;1394
PN5BB2_5_7481;1394
PN5BB2_5_7499;1394
PN5BB2_5_7514;1394
PN5BB2_5_7607;1394
PN5BB2_5_7623;1394
PN5BB2_5_7658;1394
PN5BB2_5_7719;1394
PN5BB2_5_7786;1394
PN5BB2_5_7799;1394
PN5BC2_1_82;1394
PN5BC2_1_298;1394
PN5BC2_1_1918;1394
PN5BC2_1_2235;1394
PN5BC2_1_2695;1394
PN5BC2_1_2926;1394
PN5BC2_1_3498;1394
PN5BC2_1_3648;1394
PN5BC2_1_3723;1394
PN5BC2_1_3724;1394
PN5BC2_1_3749;1394
PN5BC2_1_3838;1394
PN5BC2_1_4142;1394
PN5BC2_1_4251;1394
PN5BC2_1_4263;1394
PN5BC2_1_4712;1394
PN5BC2_1_4926;1394
PN5BC2_1_4932;1394
PN5BC2_1_4936;1394
PN5BC2_1_5032;1394
PN5BC2_1_5122;1394
PN5BC2_1_5287;1394
PN5BC2_1_5332;1394
PN5BC2_1_5338;1394
PN5BC2_1_5344;1394
PN5BC2_1_5361;1394
PN5BC2_1_5544;1394
PN5BC2_1_5683;1394
PN5BC2_1_5699;1394
PN5BC2_1_5996;1394
PN5BC2_1_6013;1394
PN5BC2_1_6127;1394
PN5BC2_1_6168;1394
PN5BC2_1_6254;1394
PN5BC2_1_6285;1394
PN5BC2_1_6634;1394
PN5BC2_2_89;1394
PN5BC2_2_322;1394
PN5BC2_2_985;1394
PN5BC2_2_1380;1394
PN5BC2_2_1749;1394
PN5BC2_2_2242;1394
PN5BC2_2_2668;1394
PN5BC2_2_2732;1394
PN5BC2_2_3358;1394
PN5BC2_2_3567;1394
PN5BC2_2_3594;1394
PN5BC2_2_4065;1394
PN5BC2_2_4082;1394
PN5BC2_2_4202;1394
PN5BC2_2_4251;1394
PN5BC2_2_4558;1394
PN5BC2_2_4795;1394
PN5BC2_2_4831;1394
PN5BC2_2_4832;1394
PN5BC2_2_4841;1394
PN5BC2_2_4994;1394
PN5BC2_2_5268;1394
PN5BC2_2_5436;1394
PN5BC2_2_5488;1394
PN5BC2_2_5555;1394
PN5BC2_2_5651;1394
PN5BC2_2_5697;1394
PN5BC2_2_5775;1394
PN5BC2_2_5859;1394
PN5BC2_2_6321;1394
PN5BC2_2_6543;1394
PN5BC2_2_6612;1394
PN5BC2_2_6636;1394
PN5BC2_2_6769;1394
PN5BC2_2_6882;1394
PN5BC2_2_6932;1394
PN5BC2_2_7173;1394
PN5BC2_2_7175;1394
PN5BC2_2_7191;1394
PN5BC2_2_7249;1394
PN5BC2_2_7272;1394
PN5BC2_2_7292;1394
PN5BC2_2_7410;1394
PN5BC2_2_7602;1394
PN5BC2_2_7717;1394
PN5BC2_2_7839;1394
PN5BC2_2_8074;1394
PN5BC2_2_8173;1394
PN5BC2_2_8183;1394
PN5BC2_2_8291;1394
PN5BC2_2_8355;1394
PN5BC2_2_8398;1394
PN5BC2_2_8490;1394
PN5BC2_2_8523;1394
PN5BC2_2_8572;1394
PN5BC2_2_8624;1394
PN5BC2_2_8732;1394
PN5BC2_2_8869;1394
PN5BC2_2_9134;1394
PN5BC2_2_9314;1394
PN5BC2_2_9392;1394
PN5BC2_2_9453;1394
PN5BC2_2_9532;1394
PN5BC2_2_9619;1394
PN5BC2_2_9668;1394
PN5BC2_3_85;1394
PN5BC2_3_297;1394
PN5BC2_3_1015;1394
PN5BC2_3_1097;1394
PN5BC2_3_1216;1394
PN5BC2_3_1718;1394
PN5BC2_3_1974;1394
PN5BC2_3_2048;1394
PN5BC2_3_2355;1394
PN5BC2_3_2450;1394
PN5BC2_3_2603;1394
PN5BC2_3_3039;1394
PN5BC2_3_3047;1394
PN5BC2_3_3300;1394
PN5BC2_3_3619;1394
PN5BC2_3_3656;1394
PN5BC2_3_3743;1394
PN5BC2_3_3777;1394
PN5BC2_3_3788;1394
PN5BC2_3_3896;1394
PN5BC2_3_4057;1394
PN5BC2_3_4145;1394
PN5BC2_3_4252;1394
PN5BC2_3_4265;1394
PN5BC2_3_4351;1394
PN5BC2_3_4404;1394
PN5BC2_3_4501;1394
PN5BC2_3_4592;1394
PN5BC2_3_4617;1394
PN5BC2_3_4636;1394
PN5BC2_3_4764;1394
PN5BC2_3_4810;1394
PN5BC2_3_5096;1394
PN5BC2_3_5121;1394
PN5BC2_3_5232;1394
PN5BC2_3_5307;1394
PN5BC2_3_5412;1394
PN5BC2_3_5505;1394
PN5BC2_3_5546;1394
PN5BC2_3_5551;1394
PN5BC2_3_5587;1394
PN5BC2_4_84;1394
PN5BC2_4_309;1394
PN5BC2_4_915;1394
PN5BC2_4_941;1394
PN5BC2_4_1286;1394
PN5BC2_4_1462;1394
PN5BC2_4_1952;1394
PN5BC2_4_2065;1394
PN5BC2_4_2404;1394
PN5BC2_4_3255;1394
PN5BC2_4_3751;1394
PN5BC2_4_3799;1394
PN5BC2_4_4050;1394
PN5BC2_4_4789;1394
PN5BC2_4_4831;1394
PN5BC2_4_4867;1394
PN5BC2_4_5007;1394
PN5BC2_4_5184;1394
PN5BC2_4_5436;1394
PN5BC2_4_5702;1394
PN5BC2_4_5846;1394
PN5BC2_4_5860;1394
PN5BC2_4_5907;1394
PN5BC2_4_6152;1394
PN5BC2_4_6246;1394
PN5BC2_4_6268;1394
PN5BC2_4_6350;1394
PN5BC2_4_6469;1394
PN5BC2_4_6698;1394
PN5BC2_4_6711;1394
PN5BC2_4_7049;1394
PN5BC2_4_7093;1394
PN5BC2_4_7124;1394
PN5BC2_4_7227;1394
PN5BC2_4_7344;1394
PN5BC2_4_7412;1394
PN5BC2_4_7451;1394
PN5BC2_4_7473;1394
PN5BC2_4_7514;1394
PN5BC2_4_7712;1394
PN5BC2_4_7770;1394
PN5BC2_4_7786;1394
PN5BC2_4_7865;1394
PN5BC2_4_7970;1394
PN5BC2_5_84;1394
PN5BC2_5_1373;1394
PN5BC2_5_1984;1394
PN5BC2_5_2316;1394
PN5BC2_5_3112;1394
PN5BC2_5_3350;1394
PN5BC2_5_3580;1394
PN5BC2_5_3738;1394
PN5BC2_5_3831;1394
PN5BC2_5_3916;1394
PN5BC2_5_4000;1394
PN5BC2_5_4037;1394
PN5BC2_5_4176;1394
PN5BC2_5_4559;1394
PN5BC2_5_4639;1394
PN5BC2_5_4934;1394
PN5BC2_5_5260;1394
PN5BC2_5_5269;1394
PN5BC2_5_5504;1394
PN5BC2_5_5508;1394
PN5BC2_5_5636;1394
PN5BC2_5_5788;1394
PN5BC2_5_5967;1394
PN5BC2_5_5981;1394
PN5BC2_5_5983;1394
PN5BC2_5_6065;1394
PN5BC2_5_6117;1394
PN5BC2_5_6269;1394
PN5BC2_5_6283;1394
PN5BC2_5_6317;1394
PN5BC2_5_6340;1394
PN5BC2_5_6394;1394
PN5BC2_5_6486;1394
PN5BC2_5_6773;1394
PN5BC2_5_7282;1394
PN5BC2_5_7464;1394
PN5BC2_5_7613;1394
PN5BC2_5_7712;1394
PN5BC2_5_7917;1394
PN5SA2_1_78;1394
PN5SA2_1_2128;1394
PN5SA2_1_2548;1394
PN5SA2_1_2988;1394
PN5SA2_1_3336;1394
PN5SA2_1_4351;1394
PN5SA2_1_4614;1394
PN5SA2_1_4650;1394
PN5SA2_2_74;1394
PN5SA2_2_242;1394
PN5SA2_2_2082;1394
PN5SA2_2_2154;1394
PN5SA2_2_2262;1394
PN5SA2_2_2486;1394
PN5SA2_2_2598;1394
PN5SA2_2_2758;1394
PN5SA2_3_82;1394
PN5SA2_3_1543;1394
PN5SA2_3_1740;1394
PN5SA2_3_1754;1394
PN5SA2_3_2086;1394
PN5SA2_3_2302;1394
PN5SA2_3_2669;1394
PN5SA2_3_3216;1394
PN5SA2_3_3549;1394
PN5SA2_3_3807;1394
PN5SA2_3_4263;1394
PN5SA2_3_4878;1394
PN5SA2_3_4902;1394
PN5SA2_3_5023;1394
PN5SA2_3_5082;1394
PN5SA2_3_5179;1394
PN5SA2_3_5214;1394
PN5SA2_3_5237;1394
PN5SA2_3_5343;1394
PN5SA2_4_88;1394
PN5SA2_4_305;1394
PN5SA2_4_1167;1394
PN5SA2_4_1823;1394
PN5SA2_4_2435;1394
PN5SA2_4_2736;1394
PN5SA2_4_4004;1394
PN5SA2_4_4945;1394
PN5SA2_4_6065;1394
PN5SA2_4_6602;1394
PN5SA2_4_6879;1394
PN5SA2_5_83;1394
PN5SA2_5_767;1394
PN5SA2_5_787;1394
PN5SA2_5_2321;1394
PN5SA2_5_3276;1394
PN5SA2_5_3329;1394
PN5SA2_5_4862;1394
PN5SA2_5_4981;1394
PN5SA2_5_5239;1394
PN5SA2_5_5603;1394
PN5SB2_1_88;1394
PN5SB2_1_320;1394
PN5SB2_1_339;1394
PN5SB2_1_1278;1394
PN5SB2_1_1382;1394
PN5SB2_1_2149;1394
PN5SB2_1_2278;1394
PN5SB2_1_2576;1394
PN5SB2_1_2681;1394
PN5SB2_1_2730;1394
PN5SB2_1_2785;1394
PN5SB2_1_3294;1394
PN5SB2_1_3298;1394
PN5SB2_1_3323;1394
PN5SB2_1_3358;1394
PN5SB2_1_3427;1394
PN5SB2_1_3710;1394
PN5SB2_1_4046;1394
PN5SB2_1_4055;1394
PN5SB2_1_4582;1394
PN5SB2_1_4598;1394
PN5SB2_1_4699;1394
PN5SB2_1_4728;1394
PN5SB2_1_4829;1394
PN5SB2_1_5078;1394
PN5SB2_1_5124;1394
PN5SB2_1_5270;1394
PN5SB2_1_5323;1394
PN5SB2_1_5372;1394
PN5SB2_1_5408;1394
PN5SB2_1_5658;1394
PN5SB2_1_5780;1394
PN5SB2_1_5994;1394
PN5SB2_1_6013;1394
PN5SB2_1_6122;1394
PN5SB2_1_6156;1394
PN5SB2_1_6164;1394
PN5SB2_1_6171;1394
PN5SB2_1_6308;1394
PN5SB2_1_6420;1394
PN5SB2_1_6423;1394
PN5SB2_1_6467;1394
PN5SB2_1_6642;1394
PN5SB2_1_6823;1394
PN5SB2_1_6897;1394
PN5SB2_1_7054;1394
PN5SB2_1_7146;1394
PN5SB2_1_7199;1394
PN5SB2_1_7236;1394
PN5SB2_1_7249;1394
PN5SB2_1_7253;1394
PN5SB2_1_7340;1394
PN5SB2_1_7429;1394
PN5SB2_1_7435;1394
PN5SB2_1_7587;1394
PN5SB2_1_7597;1394
PN5SB2_1_7786;1394
PN5SB2_1_7797;1394
PN5SB2_1_7941;1394
PN5SB2_1_7956;1394
PN5SB2_1_7979;1394
PN5SB2_1_8033;1394
PN5SB2_1_8052;1394
PN5SB2_1_8061;1394
PN5SB2_1_8080;1394
PN5SB2_1_8094;1394
PN5SB2_1_8176;1394
PN5SB2_1_8283;1394
PN5SB2_1_8482;1394
PN5SB2_1_8567;1394
PN5SB2_1_8576;1394
PN5SB2_1_8661;1394
PN5SB2_1_8669;1394
PN5SB2_1_8763;1394
PN5SB2_1_8869;1394
PN5SB2_1_8914;1394
PN5SB2_1_9032;1394
PN5SB2_1_9108;1394
PN5SB2_1_9254;1394
PN5SB2_1_9465;1394
PN5SB2_1_9496;1394
PN5SB2_1_9517;1394
PN5SB2_1_9647;1394
PN5SB2_1_9704;1394
PN5SB2_1_9706;1394
PN5SB2_1_9744;1394
PN5SB2_1_9791;1394
PN5SB2_1_9893;1394
PN5SB2_1_9925;1394
PN5SB2_1_9956;1394
PN5SB2_1_10023;1394
PN5SB2_1_10195;1394
PN5SB2_1_10229;1394
PN5SB2_1_10272;1394
PN5SB2_1_10401;1394
PN5SB2_1_10436;1394
PN5SB2_1_10534;1394
PN5SB2_1_10591;1394
PN5SB2_1_10613;1394
PN5SB2_1_10695;1394
PN5SB2_1_10795;1394
PN5SB2_1_10815;1394
PN5SB2_1_10836;1394
PN5SB2_1_10890;1394
PN5SB2_1_11104;1394
PN5SB2_1_11119;1394
PN5SB2_1_11159;1394
PN5SB2_1_11332;1394
PN5SB2_1_11339;1394
PN5SB2_2_86;1394
PN5SB2_2_300;1394
PN5SB2_2_903;1394
PN5SB2_2_922;1394
PN5SB2_2_1241;1394
PN5SB2_2_1250;1394
PN5SB2_2_1594;1394
PN5SB2_2_2042;1394
PN5SB2_2_2364;1394
PN5SB2_2_2437;1394
PN5SB2_2_2475;1394
PN5SB2_2_2981;1394
PN5SB2_2_3028;1394
PN5SB2_2_3234;1394
PN5SB2_2_3677;1394
PN5SB2_2_3966;1394
PN5SB2_2_4057;1394
PN5SB2_2_4214;1394
PN5SB2_2_4319;1394
PN5SB2_2_4354;1394
PN5SB2_2_4455;1394
PN5SB2_2_4523;1394
PN5SB2_2_4882;1394
PN5SB2_2_4920;1394
PN5SB2_2_5021;1394
PN5SB2_2_5045;1394
PN5SB2_2_5097;1394
PN5SB2_2_5179;1394
PN5SB2_2_5241;1394
PN5SB2_2_5295;1394
PN5SB2_2_5416;1394
PN5SB2_2_5468;1394
PN5SB2_2_5552;1394
PN5SB2_2_5560;1394
PN5SB2_2_5674;1394
PN5SB2_2_5679;1394
PN5SB2_2_5812;1394
PN5SB2_2_5819;1394
PN5SB2_2_5867;1394
PN5SB2_2_5901;1394
PN5SB2_2_6002;1394
PN5SB2_2_6012;1394
PN5SB2_2_6014;1394
PN5SB2_2_6170;1394
PN5SB2_2_6237;1394
PN5SB2_2_6240;1394
PN5SB2_2_6289;1394
PN5SB2_2_6291;1394
PN5SB2_2_6373;1394
PN5SB2_2_6511;1394
PN5SB2_2_6564;1394
PN5SB2_2_6573;1394
PN5SB2_2_6593;1394
PN5SB2_2_6602;1394
PN5SB2_2_6632;1394
PN5SB2_2_6696;1394
PN5SB2_2_6725;1394
PN5SB2_2_6778;1394
PN5SB2_2_6812;1394
PN5SB2_2_6813;1394
PN5SB2_2_6830;1394
PN5SB2_2_7128;1394
PN5SB2_2_7148;1394
PN5SB2_2_7253;1394
PN5SB2_2_7308;1394
PN5SB2_2_7382;1394
PN5SB2_2_7387;1394
PN5SB2_2_7393;1394
PN5SB2_2_7723;1394
PN5SB2_2_7756;1394
PN5SB2_2_7800;1394
PN5SB2_2_7803;1394
PN5SB2_2_7864;1394
PN5SB2_2_7899;1394
PN5SB2_2_7926;1394
PN5SB2_2_8010;1394
PN5SB2_2_8083;1394
PN5SB2_2_8132;1394
PN5SB2_2_8284;1394
PN5SB2_2_8305;1394
PN5SB2_2_8438;1394
PN5SB2_2_8466;1394
PN5SB2_2_8500;1394
PN5SB2_2_8585;1394
PN5SB2_2_8655;1394
PN5SB2_3_86;1394
PN5SB2_3_305;1394
PN5SB2_3_325;1394
PN5SB2_3_916;1394
PN5SB2_3_932;1394
PN5SB2_3_1184;1394
PN5SB2_3_1257;1394
PN5SB2_3_1267;1394
PN5SB2_3_1414;1394
PN5SB2_3_2045;1394
PN5SB2_3_2363;1394
PN5SB2_3_2387;1394
PN5SB2_3_2431;1394
PN5SB2_3_2471;1394
PN5SB2_3_2897;1394
PN5SB2_3_2901;1394
PN5SB2_3_2920;1394
PN5SB2_3_2956;1394
PN5SB2_3_3177;1394
PN5SB2_3_3199;1394
PN5SB2_3_3349;1394
PN5SB2_3_3469;1394
PN5SB2_3_3767;1394
PN5SB2_3_3932;1394
PN5SB2_3_3983;1394
PN5SB2_3_4027;1394
PN5SB2_3_4050;1394
PN5SB2_3_4158;1394
PN5SB2_3_4288;1394
PN5SB2_3_4326;1394
PN5SB2_3_4340;1394
PN5SB2_3_4452;1394
PN5SB2_3_4754;1394
PN5SB2_3_4873;1394
PN5SB2_3_4902;1394
PN5SB2_3_4946;1394
PN5SB2_3_4953;1394
PN5SB2_3_4954;1394
PN5SB2_3_5030;1394
PN5SB2_3_5047;1394
PN5SB2_3_5129;1394
PN5SB2_3_5180;1394
PN5SB2_3_5313;1394
PN5SB2_3_5324;1394
PN5SB2_3_5367;1394
PN5SB2_3_5456;1394
PN5SB2_3_5544;1394
PN5SB2_3_5678;1394
PN5SB2_3_5683;1394
PN5SB2_3_5729;1394
PN5SB2_3_5822;1394
PN5SB2_3_5827;1394
PN5SB2_3_5865;1394
PN5SB2_3_5906;1394
PN5SB2_3_5944;1394
PN5SB2_3_5993;1394
PN5SB2_3_6014;1394
PN5SB2_3_6020;1394
PN5SB2_3_6037;1394
PN5SB2_3_6109;1394
PN5SB2_3_6171;1394
PN5SB2_3_6178;1394
PN5SB2_3_6211;1394
PN5SB2_3_6229;1394
PN5SB2_3_6286;1394
PN5SB2_3_6292;1394
PN5SB2_3_6346;1394
PN5SB2_3_6349;1394
PN5SB2_3_6441;1394
PN5SB2_3_6451;1394
PN5SB2_3_6558;1394
PN5SB2_3_6570;1394
PN5SB2_3_6573;1394
PN5SB2_3_6579;1394
PN5SB2_3_6655;1394
PN5SB2_3_6659;1394
PN5SB2_3_6662;1394
PN5SB2_3_6678;1394
PN5SB2_3_6689;1394
PN5SB2_3_6720;1394
PN5SB2_3_6752;1394
PN5SB2_3_6818;1394
PN5SB2_3_6830;1394
PN5SB2_3_6844;1394
PN5SB2_3_6853;1394
PN5SB2_3_6906;1394
PN5SB2_3_6954;1394
PN5SB2_3_7000;1394
PN5SB2_3_7078;1394
PN5SB2_3_7228;1394
PN5SB2_3_7272;1394
PN5SB2_3_7288;1394
PN5SB2_3_7313;1394
PN5SB2_3_7321;1394
PN5SB2_3_7409;1394
PN5SB2_3_7431;1394
PN5SB2_3_7549;1394
PN5SB2_3_7593;1394
PN5SB2_3_7598;1394
PN5SB2_3_7729;1394
PN5SB2_3_7748;1394
PN5SB2_3_7753;1394
PN5SB2_3_7825;1394
PN5SB2_3_7934;1394
PN5SB2_3_7957;1394
PN5SB2_3_7958;1394
PN5SB2_3_8095;1394
PN5SB2_3_8124;1394
PN5SB2_3_8157;1394
PN5SB2_3_8173;1394
PN5SB2_3_8222;1394
PN5SB2_3_8365;1394
PN5SB2_3_8368;1394
PN5SB2_3_8383;1394
PN5SB2_3_8508;1394
PN5SB2_3_8523;1394
PN5SB2_3_8545;1394
PN5SB2_3_8591;1394
PN5SB2_3_8612;1394
PN5SB2_3_8642;1394
PN5SB2_3_8655;1394
PN5SB2_3_8683;1394
PN5SB2_3_8719;1394
PN5SB2_3_8724;1394
PN5SB2_3_8814;1394
PN5SB2_3_8848;1394
PN5SB2_3_8922;1394
PN5SB2_3_8933;1394
PN5SB2_3_8964;1394
PN5SB2_3_9018;1394
PN5SB2_3_9204;1394
PN5SB2_4_85;1394
PN5SB2_4_302;1394
PN5SB2_4_879;1394
PN5SB2_4_898;1394
PN5SB2_4_1126;1394
PN5SB2_4_1204;1394
PN5SB2_4_1507;1394
PN5SB2_4_1922;1394
PN5SB2_4_2171;1394
PN5SB2_4_2228;1394
PN5SB2_4_2256;1394
PN5SB2_4_2288;1394
PN5SB2_4_2621;1394
PN5SB2_4_2703;1394
PN5SB2_4_2756;1394
PN5SB2_4_2987;1394
PN5SB2_4_3129;1394
PN5SB2_4_3237;1394
PN5SB2_4_3691;1394
PN5SB2_4_3744;1394
PN5SB2_4_3834;1394
PN5SB2_4_3938;1394
PN5SB2_4_3971;1394
PN5SB2_4_3986;1394
PN5SB2_4_4113;1394
PN5SB2_4_4151;1394
PN5SB2_4_4390;1394
PN5SB2_4_4416;1394
PN5SB2_4_4626;1394
PN5SB2_4_4631;1394
PN5SB2_4_4640;1394
PN5SB2_4_4648;1394
PN5SB2_4_4872;1394
PN5SB2_4_4944;1394
PN5SB2_4_5048;1394
PN5SB2_4_5130;1394
PN5SB2_4_5204;1394
PN5SB2_4_5293;1394
PN5SB2_4_5319;1394
PN5SB2_4_5470;1394
PN5SB2_4_5482;1394
PN5SB2_4_5565;1394
PN5SB2_4_5648;1394
PN5SB2_4_5650;1394
PN5SB2_4_5762;1394
PN5SB2_4_5816;1394
PN5SB2_4_5825;1394
PN5SB2_4_5840;1394
PN5SB2_4_5881;1394
PN5SB2_4_5965;1394
PN5SB2_4_5968;1394
PN5SB2_4_6047;1394
PN5SB2_4_6132;1394
PN5SB2_4_6181;1394
PN5SB2_4_6264;1394
PN5SB2_4_6288;1394
PN5SB2_4_6321;1394
PN5SB2_4_6385;1394
PN5SB2_4_6397;1394
PN5SB2_4_6526;1394
PN5SB2_4_6531;1394
PN5SB2_4_6610;1394
PN5SB2_4_6619;1394
PN5SB2_4_6629;1394
PN5SB2_4_6672;1394
PN5SB2_4_6791;1394
PN5SB2_4_6816;1394
PN5SB2_4_6848;1394
PN5SB2_4_6852;1394
PN5SB2_4_6879;1394
PN5SB2_4_6916;1394
PN5SB2_4_6980;1394
PN5SB2_4_7087;1394
PN5SB2_4_7131;1394
PN5SB2_4_7141;1394
PN5SB2_4_7195;1394
PN5SB2_4_7215;1394
PN5SB2_4_7275;1394
PN5SB2_4_7295;1394
PN5SB2_4_7332;1394
PN5SB2_4_7430;1394
PN5SB2_4_7532;1394
PN5SB2_4_7577;1394
PN5SB2_4_7592;1394
PN5SB2_5_83;1394
PN5SB2_5_292;1394
PN5SB2_5_308;1394
PN5SB2_5_871;1394
PN5SB2_5_1088;1394
PN5SB2_5_1153;1394
PN5SB2_5_1160;1394
PN5SB2_5_1826;1394
PN5SB2_5_2158;1394
PN5SB2_5_2710;1394
PN5SB2_5_2722;1394
PN5SB2_5_3098;1394
PN5SB2_5_3139;1394
PN5SB2_5_3418;1394
PN5SB2_5_3562;1394
PN5SB2_5_3573;1394
PN5SB2_5_3663;1394
PN5SB2_5_3703;1394
PN5SB2_5_4111;1394
PN5SB2_5_4169;1394
PN5SB2_5_4177;1394
PN5SB2_5_4191;1394
PN5SB2_5_4277;1394
PN5SB2_5_4318;1394
PN5SB2_5_4367;1394
PN5SB2_5_4757;1394
PN5SB2_5_4760;1394
PN5SB2_5_4809;1394
PN5SB2_5_4864;1394
PN5SB2_5_4943;1394
PN5SB2_5_5135;1394
PN5SB2_5_5764;1394
PN5SB2_5_5766;1394
PN5SB2_5_5836;1394
PN5SB2_5_5886;1394
PN5SB2_5_5967;1394
PN5SB2_5_5990;1394
PN5SB2_5_6007;1394
PN5SB2_5_6079;1394
PN5SB2_5_6173;1394
PN5SB2_5_6220;1394
PN5SB2_5_6223;1394
PN5SB2_5_6337;1394
PN5SB2_5_6382;1394
PN5SB2_5_6405;1394
PN5SB2_5_6431;1394
PN5SB2_5_6529;1394
PN5SC2_1_89;1394
PN5SC2_1_292;1394
PN5SC2_1_306;1394
PN5SC2_1_1104;1394
PN5SC2_1_1185;1394
PN5SC2_1_1920;1394
PN5SC2_1_2222;1394
PN5SC2_1_2248;1394
PN5SC2_1_2287;1394
PN5SC2_1_2716;1394
PN5SC2_1_2722;1394
PN5SC2_1_3046;1394
PN5SC2_1_3296;1394
PN5SC2_1_3701;1394
PN5SC2_1_3807;1394
PN5SC2_1_3871;1394
PN5SC2_1_3930;1394
PN5SC2_1_3949;1394
PN5SC2_1_4050;1394
