Sequence Name;OTU
BK7SB1_1_7021;29
BK7SB1_1_7338;29
BK7SB1_1_7367;29
BK7SB1_1_7389;29
BK7SB1_1_7467;29
BK7SB1_1_7477;29
BK7SB1_1_7556;29
BK7SB1_1_7670;29
BK7SB1_1_7822;29
BK7SB1_1_7828;29
BK7SB1_1_7878;29
BK7SB1_1_7895;29
BK7SB1_1_8064;29
BK7SB1_1_8137;29
BK7SB1_1_8356;29
BK7SB1_1_8486;29
BK7SB1_1_8538;29
BK7SB1_1_8593;29
BK7SB1_1_8599;29
BK7SB1_1_8638;29
BK7SB1_1_8683;29
BK7SB1_1_8753;29
BK7SB1_1_8973;29
BK7SB1_1_9001;29
BK7SB1_1_9139;29
BK7SB1_1_9235;29
BK7SB1_1_9337;29
BK7SB1_1_9345;29
BK7SB1_1_9377;29
BK7SB1_1_9459;29
BK7SB1_1_9505;29
BK7SB1_1_9612;29
BK7SB1_1_9697;29
BK7SB1_1_9709;29
BK7SB1_1_9757;29
BK7SB1_1_9990;29
BK7SB1_1_10050;29
BK7SB1_1_10076;29
BK7SB1_1_10077;29
BK7SB1_2_12;29
BK7SB1_2_114;29
BK7SB1_2_123;29
BK7SB1_2_202;29
BK7SB1_2_245;29
BK7SB1_2_261;29
BK7SB1_2_465;29
BK7SB1_2_722;29
BK7SB1_2_910;29
BK7SB1_2_1240;29
BK7SB1_2_1327;29
BK7SB1_2_1425;29
BK7SB1_2_1489;29
BK7SB1_2_1508;29
BK7SB1_2_1872;29
BK7SB1_2_1999;29
BK7SB1_2_2194;29
BK7SB1_2_2485;29
BK7SB1_2_2534;29
BK7SB1_2_2675;29
BK7SB1_2_2681;29
BK7SB1_2_2726;29
BK7SB1_2_2760;29
BK7SB1_2_2815;29
BK7SB1_2_2948;29
BK7SB1_2_3127;29
BK7SB1_2_3201;29
BK7SB1_2_3280;29
BK7SB1_2_3320;29
BK7SB1_2_3340;29
BK7SB1_2_3365;29
BK7SB1_2_3570;29
BK7SB1_2_3728;29
BK7SB1_2_3850;29
BK7SB1_2_3903;29
BK7SB1_2_4024;29
BK7SB1_2_4144;29
BK7SB1_2_4220;29
BK7SB1_2_4270;29
BK7SB1_2_4405;29
BK7SB1_2_4661;29
BK7SB1_2_4707;29
BK7SB1_2_4827;29
BK7SB1_2_4841;29
BK7SB1_2_4928;29
BK7SB1_2_4985;29
BK7SB1_2_5033;29
BK7SB1_2_5276;29
BK7SB1_2_5614;29
BK7SB1_2_5934;29
BK7SB1_2_6073;29
BK7SB1_2_6085;29
BK7SB1_2_6211;29
BK7SB1_2_6375;29
BK7SB1_2_6483;29
BK7SB1_2_6663;29
BK7SB1_2_6808;29
BK7SB1_2_7180;29
BK7SB1_2_7584;29
BK7SB1_2_7698;29
BK7SB1_2_7735;29
BK7SB1_2_7827;29
BK7SB1_2_7976;29
BK7SB1_2_8146;29
BK7SB1_2_8282;29
BK7SB1_2_8550;29
BK7SB1_2_8601;29
BK7SB1_2_8619;29
BK7SB1_2_8830;29
BK7SB1_2_8842;29
BK7SB1_2_9051;29
BK7SB1_2_9243;29
BK7SB1_2_9306;29
BK7SB1_2_9336;29
BK7SB1_2_9509;29
BK7SB1_2_9786;29
BK7SB1_2_9833;29
BK7SB1_3_12;29
BK7SB1_3_118;29
BK7SB1_3_192;29
BK7SB1_3_233;29
BK7SB1_3_253;29
BK7SB1_3_735;29
BK7SB1_3_1161;29
BK7SB1_3_1289;29
BK7SB1_3_1383;29
BK7SB1_3_1488;29
BK7SB1_3_1534;29
BK7SB1_3_1563;29
BK7SB1_3_1586;29
BK7SB1_3_2012;29
BK7SB1_3_2069;29
BK7SB1_3_2151;29
BK7SB1_3_2340;29
BK7SB1_3_2708;29
BK7SB1_3_2768;29
BK7SB1_3_2854;29
BK7SB1_3_2935;29
BK7SB1_3_2940;29
BK7SB1_3_3043;29
BK7SB1_3_3095;29
BK7SB1_3_3100;29
BK7SB1_3_3230;29
BK7SB1_3_3427;29
BK7SB1_3_3592;29
BK7SB1_3_3644;29
BK7SB1_3_3659;29
BK7SB1_3_3693;29
BK7SB1_3_3705;29
BK7SB1_3_3882;29
BK7SB1_3_3939;29
BK7SB1_3_4387;29
BK7SB1_3_4438;29
BK7SB1_3_4526;29
BK7SB1_3_4647;29
BK7SB1_3_4966;29
BK7SB1_3_4986;29
BK7SB1_3_5002;29
BK7SB1_3_5041;29
BK7SB1_3_5168;29
BK7SB1_3_5284;29
BK7SB1_3_5388;29
BK7SB1_3_5600;29
BK7SB1_3_5619;29
BK7SB1_3_5936;29
BK7SB1_3_6110;29
BK7SB1_3_6134;29
BK7SB1_3_6364;29
BK7SB1_3_6505;29
BK7SB1_3_6558;29
BK7SB1_3_6861;29
BK7SB1_3_6882;29
BK7SB1_3_7004;29
BK7SB1_3_7024;29
BK7SB1_3_7871;29
BK7SB1_3_7934;29
BK7SB1_3_8015;29
BK7SB1_3_8022;29
BK7SB1_3_8161;29
BK7SB1_3_8324;29
BK7SB1_3_8419;29
BK7SB1_3_8426;29
BK7SB1_3_8544;29
BK7SB1_3_8626;29
BK7SB1_3_9232;29
BK7SB1_3_9493;29
BK7SB1_3_9555;29
BK7SB1_3_9566;29
BK7SB1_3_9828;29
BK7SB1_3_10444;29
BK7SB1_3_10582;29
BK7SB1_3_10593;29
BK7SB1_3_10607;29
BK7SB1_3_10794;29
BK7SB1_3_10818;29
BK7SB1_3_10820;29
BK7SB1_3_11455;29
BK7SB1_3_11512;29
BK7SB1_3_11690;29
BK7SB1_4_12;29
BK7SB1_4_127;29
BK7SB1_4_203;29
BK7SB1_4_245;29
BK7SB1_4_263;29
BK7SB1_4_762;29
BK7SB1_4_775;29
BK7SB1_4_820;29
BK7SB1_4_1053;29
BK7SB1_4_1232;29
BK7SB1_4_1366;29
BK7SB1_4_1518;29
BK7SB1_4_1635;29
BK7SB1_4_1756;29
BK7SB1_4_1817;29
BK7SB1_4_1850;29
BK7SB1_4_1877;29
BK7SB1_4_2160;29
BK7SB1_4_2191;29
BK7SB1_4_2408;29
BK7SB1_4_2608;29
BK7SB1_4_2613;29
BK7SB1_4_2615;29
BK7SB1_4_2932;29
BK7SB1_4_3026;29
BK7SB1_4_3304;29
BK7SB1_4_3383;29
BK7SB1_4_3484;29
BK7SB1_4_3594;29
BK7SB1_4_3601;29
BK7SB1_4_3675;29
BK7SB1_4_3723;29
BK7SB1_4_3738;29
BK7SB1_4_3813;29
BK7SB1_4_3993;29
BK7SB1_4_4153;29
BK7SB1_4_4255;29
BK7SB1_4_4339;29
BK7SB1_4_4364;29
BK7SB1_4_4482;29
BK7SB1_4_4548;29
BK7SB1_4_4570;29
BK7SB1_4_4628;29
BK7SB1_4_4751;29
BK7SB1_4_4845;29
BK7SB1_4_4859;29
BK7SB1_4_4917;29
BK7SB1_4_4996;29
BK7SB1_4_5283;29
BK7SB1_4_5559;29
BK7SB1_4_5807;29
BK7SB1_4_6181;29
BK7SB1_4_6276;29
BK7SB1_4_6279;29
BK7SB1_4_6293;29
BK7SB1_4_6659;29
BK7SB1_4_6734;29
BK7SB1_4_6927;29
BK7SB1_4_7008;29
BK7SB1_4_7082;29
BK7SB1_4_7258;29
BK7SB1_4_7391;29
BK7SB1_4_7428;29
BK7SB1_4_7496;29
BK7SB1_4_7750;29
BK7SB1_4_8060;29
BK7SB1_4_8232;29
BK7SB1_4_8246;29
BK7SB1_4_8582;29
BK7SB1_4_8669;29
BK7SB1_4_8715;29
BK7SB1_4_8914;29
BK7SB1_4_9162;29
BK7SB1_4_9412;29
BK7SB1_4_9436;29
BK7SB1_4_9704;29
BK7SB1_4_10398;29
BK7SB1_4_10563;29
BK7SB1_4_10674;29
BK7SB1_4_10777;29
BK7SB1_4_10885;29
BK7SB1_4_10985;29
BK7SB1_4_11074;29
BK7SB1_4_11093;29
BK7SB1_4_11350;29
BK7SB1_4_11486;29
BK7SB1_4_11575;29
BK7SB1_4_11815;29
BK7SB1_4_11846;29
BK7SB1_4_11862;29
BK7SB1_4_11888;29
BK7SB1_4_12024;29
BK7SB1_4_12086;29
BK7SB1_4_12147;29
BK7SB1_4_12199;29
BK7SB1_4_12230;29
BK7SB1_4_12238;29
BK7SB1_4_12276;29
BK7SB1_4_12290;29
BK7SB1_4_12438;29
BK7SB1_4_12592;29
BK7SB1_4_13068;29
BK7SB1_4_13160;29
BK7SB1_4_13173;29
BK7SB1_4_13303;29
BK7SB1_4_13673;29
BK7SB1_4_13699;29
BK7SB1_4_13719;29
BK7SB1_4_13749;29
BK7SB1_4_13929;29
BK7SB1_4_13941;29
BK7SB1_4_14253;29
BK7SB1_4_14332;29
BK7SB1_4_14387;29
BK7SB1_4_14625;29
BK7SB1_4_14736;29
BK7SB1_4_14763;29
BK7SB1_4_14769;29
BK7SB1_4_14792;29
BK7SB1_4_14793;29
BK7SB1_4_14991;29
BK7SB1_4_14997;29
BK7SB1_4_15112;29
BK7SB1_5_11;29
BK7SB1_5_126;29
BK7SB1_5_192;29
BK7SB1_5_235;29
BK7SB1_5_252;29
BK7SB1_5_739;29
BK7SB1_5_1339;29
BK7SB1_5_1539;29
BK7SB1_5_1640;29
BK7SB1_5_2821;29
BK7SB1_5_2927;29
BK7SB1_5_3118;29
BK7SB1_5_3266;29
BK7SB1_5_3694;29
BK7SB1_5_3940;29
BK7SB1_5_3982;29
BK7SB1_5_4925;29
BK7SB1_5_5522;29
BK7SB1_5_6671;29
BK7SB1_5_7613;29
BK7SB1_5_7983;29
BK7SB1_5_8405;29
BK7SB1_5_8663;29
BK7SB1_5_8824;29
BK7SB1_5_8929;29
BK7SB1_5_9174;29
BK7SB1_5_9897;29
BK7SB1_5_9939;29
BK7SB1_5_10745;29
BK7SB1_5_11029;29
BK7SB1_5_11054;29
BK7SC1_1_12;29
BK7SC1_1_115;29
BK7SC1_1_191;29
BK7SC1_1_232;29
BK7SC1_1_252;29
BK7SC1_1_767;29
BK7SC1_1_979;29
BK7SC1_1_1490;29
BK7SC1_1_1674;29
BK7SC1_1_1697;29
BK7SC1_1_2133;29
BK7SC1_1_2303;29
BK7SC1_1_2564;29
BK7SC1_1_2890;29
BK7SC1_1_2956;29
BK7SC1_1_3058;29
BK7SC1_1_3066;29
BK7SC1_1_3141;29
BK7SC1_1_3145;29
BK7SC1_1_3202;29
BK7SC1_1_3245;29
BK7SC1_1_3257;29
BK7SC1_1_3328;29
BK7SC1_1_3331;29
BK7SC1_1_3441;29
BK7SC1_1_3485;29
BK7SC1_1_3625;29
BK7SC1_1_3715;29
BK7SC1_1_3817;29
BK7SC1_1_3939;29
BK7SC1_1_4059;29
BK7SC1_1_4279;29
BK7SC1_1_4667;29
BK7SC1_1_4861;29
BK7SC1_1_4912;29
BK7SC1_1_5176;29
BK7SC1_1_5440;29
BK7SC1_1_5544;29
BK7SC1_1_5570;29
BK7SC1_1_5573;29
BK7SC1_1_5758;29
BK7SC1_1_6199;29
BK7SC1_1_6248;29
BK7SC1_1_6275;29
BK7SC1_1_6638;29
BK7SC1_1_7314;29
BK7SC1_1_7505;29
BK7SC1_1_7606;29
BK7SC1_1_7971;29
BK7SC1_1_8879;29
BK7SC1_1_9137;29
BK7SC1_1_9213;29
BK7SC1_1_9393;29
BK7SC1_1_9508;29
BK7SC1_1_9699;29
BK7SC1_1_10044;29
BK7SC1_1_10814;29
BK7SC1_1_10933;29
BK7SC1_1_11085;29
BK7SC1_1_11088;29
BK7SC1_1_11973;29
BK7SC1_1_12304;29
BK7SC1_1_13403;29
BK7SC1_1_13421;29
BK7SC1_1_13628;29
BK7SC1_1_13688;29
BK7SC1_1_13693;29
BK7SC1_1_13708;29
BK7SC1_2_12;29
BK7SC1_2_125;29
BK7SC1_2_193;29
BK7SC1_2_227;29
BK7SC1_2_248;29
BK7SC1_2_688;29
BK7SC1_2_863;29
BK7SC1_2_1206;29
BK7SC1_2_1304;29
BK7SC1_2_1392;29
BK7SC1_2_1455;29
BK7SC1_2_1470;29
BK7SC1_2_1991;29
BK7SC1_2_2138;29
BK7SC1_2_2202;29
BK7SC1_2_2493;29
BK7SC1_2_2627;29
BK7SC1_2_2640;29
BK7SC1_2_2703;29
BK7SC1_2_2752;29
BK7SC1_2_2797;29
BK7SC1_2_2848;29
BK7SC1_2_2858;29
BK7SC1_2_2989;29
BK7SC1_2_3256;29
BK7SC1_2_3343;29
BK7SC1_2_3387;29
BK7SC1_2_3451;29
BK7SC1_2_3600;29
BK7SC1_2_3842;29
BK7SC1_2_3900;29
BK7SC1_2_3956;29
BK7SC1_2_4000;29
BK7SC1_2_4092;29
BK7SC1_2_4519;29
BK7SC1_2_4558;29
BK7SC1_2_4746;29
BK7SC1_2_4753;29
BK7SC1_2_4880;29
BK7SC1_2_5090;29
BK7SC1_2_5326;29
BK7SC1_2_5373;29
BK7SC1_2_5432;29
BK7SC1_2_5512;29
BK7SC1_2_5563;29
BK7SC1_2_5645;29
BK7SC1_2_5684;29
BK7SC1_2_5698;29
BK7SC1_2_5806;29
BK7SC1_2_5841;29
BK7SC1_2_5995;29
BK7SC1_2_6447;29
BK7SC1_2_6460;29
BK7SC1_2_6472;29
BK7SC1_2_6654;29
BK7SC1_2_6687;29
BK7SC1_2_6736;29
BK7SC1_2_6954;29
BK7SC1_2_7468;29
BK7SC1_2_7539;29
BK7SC1_2_7574;29
BK7SC1_2_7629;29
BK7SC1_2_7667;29
BK7SC1_2_7668;29
BK7SC1_2_7818;29
BK7SC1_2_7972;29
BK7SC1_2_8065;29
BK7SC1_2_8170;29
BK7SC1_2_8570;29
BK7SC1_2_8577;29
BK7SC1_2_8608;29
BK7SC1_2_8926;29
BK7SC1_2_9132;29
BK7SC1_2_9170;29
BK7SC1_2_9276;29
BK7SC1_2_9522;29
BK7SC1_3_11;29
BK7SC1_3_125;29
BK7SC1_3_198;29
BK7SC1_3_232;29
BK7SC1_3_245;29
BK7SC1_3_662;29
BK7SC1_3_812;29
BK7SC1_3_1094;29
BK7SC1_3_1160;29
BK7SC1_3_1234;29
BK7SC1_3_1320;29
BK7SC1_3_1367;29
BK7SC1_3_1387;29
BK7SC1_3_1399;29
BK7SC1_3_1604;29
BK7SC1_3_1735;29
BK7SC1_3_1866;29
BK7SC1_3_2051;29
BK7SC1_3_2090;29
BK7SC1_3_2107;29
BK7SC1_3_2291;29
BK7SC1_3_2500;29
BK7SC1_3_2503;29
BK7SC1_3_2552;29
BK7SC1_3_2590;29
BK7SC1_3_2760;29
BK7SC1_3_2919;29
BK7SC1_3_2990;29
BK7SC1_3_3030;29
BK7SC1_3_3068;29
BK7SC1_3_3126;29
BK7SC1_3_3156;29
BK7SC1_3_3231;29
BK7SC1_3_3293;29
BK7SC1_3_3316;29
BK7SC1_3_3336;29
BK7SC1_3_3573;29
BK7SC1_3_3583;29
BK7SC1_3_3753;29
BK7SC1_3_3908;29
BK7SC1_3_4193;29
BK7SC1_3_4195;29
BK7SC1_3_4225;29
BK7SC1_3_4352;29
BK7SC1_3_4652;29
BK7SC1_3_4686;29
BK7SC1_3_4746;29
BK7SC1_3_5669;29
BK7SC1_3_5760;29
BK7SC1_3_5793;29
BK7SC1_3_6264;29
BK7SC1_3_6512;29
BK7SC1_3_6774;29
BK7SC1_3_6880;29
BK7SC1_3_7063;29
BK7SC1_3_7540;29
BK7SC1_3_7551;29
BK7SC1_3_7732;29
BK7SC1_3_7734;29
BK7SC1_3_8036;29
BK7SC1_3_8098;29
BK7SC1_3_8215;29
BK7SC1_3_8238;29
BK7SC1_3_8690;29
BK7SC1_3_8698;29
BK7SC1_3_8717;29
BK7SC1_3_8824;29
BK7SC1_3_8861;29
BK7SC1_3_9129;29
BK7SC1_3_9166;29
BK7SC1_3_9200;29
BK7SC1_3_9205;29
BK7SC1_3_9352;29
BK7SC1_3_9382;29
BK7SC1_3_9392;29
BK7SC1_3_9437;29
BK7SC1_3_9509;29
BK7SC1_3_9642;29
BK7SC1_3_9718;29
BK7SC1_3_9845;29
BK7SC1_3_9989;29
BK7SC1_3_10033;29
BK7SC1_3_10133;29
BK7SC1_3_10173;29
BK7SC1_4_13;29
BK7SC1_4_121;29
BK7SC1_4_198;29
BK7SC1_4_238;29
BK7SC1_4_254;29
BK7SC1_4_646;29
BK7SC1_4_691;29
BK7SC1_4_856;29
BK7SC1_4_996;29
BK7SC1_4_1200;29
BK7SC1_4_1291;29
BK7SC1_4_1386;29
BK7SC1_4_1429;29
BK7SC1_4_1451;29
BK7SC1_4_1468;29
BK7SC1_4_1838;29
BK7SC1_4_2369;29
BK7SC1_4_2407;29
BK7SC1_4_2468;29
BK7SC1_4_2535;29
BK7SC1_4_2540;29
BK7SC1_4_2578;29
BK7SC1_4_2658;29
BK7SC1_4_2783;29
BK7SC1_4_2998;29
BK7SC1_4_3037;29
BK7SC1_4_3072;29
BK7SC1_4_3113;29
BK7SC1_4_3129;29
BK7SC1_4_3165;29
BK7SC1_4_3319;29
BK7SC1_4_3353;29
BK7SC1_4_3644;29
BK7SC1_4_3664;29
BK7SC1_4_3760;29
BK7SC1_4_3817;29
BK7SC1_4_3891;29
BK7SC1_4_4181;29
BK7SC1_4_4304;29
BK7SC1_4_4471;29
BK7SC1_4_4638;29
BK7SC1_4_4741;29
BK7SC1_4_4855;29
BK7SC1_4_4997;29
BK7SC1_4_5145;29
BK7SC1_4_5249;29
BK7SC1_4_5260;29
BK7SC1_4_5358;29
BK7SC1_4_5431;29
BK7SC1_4_5542;29
BK7SC1_4_5546;29
BK7SC1_4_5582;29
BK7SC1_4_5668;29
BK7SC1_4_5946;29
BK7SC1_4_6098;29
BK7SC1_4_6400;29
BK7SC1_4_6749;29
BK7SC1_4_6831;29
BK7SC1_4_7220;29
BK7SC1_4_7290;29
BK7SC1_4_7361;29
BK7SC1_4_7490;29
BK7SC1_4_7697;29
BK7SC1_4_8040;29
BK7SC1_4_8163;29
BK7SC1_4_8265;29
BK7SC1_4_8289;29
BK7SC1_4_8329;29
BK7SC1_4_8378;29
BK7SC1_4_8670;29
BK7SC1_4_8743;29
BK7SC1_4_8825;29
BK7SC1_5_11;29
BK7SC1_5_125;29
BK7SC1_5_195;29
BK7SC1_5_231;29
BK7SC1_5_250;29
BK7SC1_5_672;29
BK7SC1_5_838;29
BK7SC1_5_983;29
BK7SC1_5_1176;29
BK7SC1_5_1254;29
BK7SC1_5_1330;29
BK7SC1_5_1385;29
BK7SC1_5_1401;29
BK7SC1_5_1722;29
BK7SC1_5_1838;29
BK7SC1_5_2468;29
BK7SC1_5_2472;29
BK7SC1_5_2543;29
BK7SC1_5_2587;29
BK7SC1_5_2696;29
BK7SC1_5_2854;29
BK7SC1_5_2926;29
BK7SC1_5_3004;29
BK7SC1_5_3045;29
BK7SC1_5_3056;29
BK7SC1_5_3236;29
BK7SC1_5_3244;29
BK7SC1_5_3323;29
BK7SC1_5_3667;29
BK7SC1_5_3737;29
BK7SC1_5_3999;29
BK7SC1_5_4040;29
BK7SC1_5_4095;29
BK7SC1_5_4383;29
BK7SC1_5_4532;29
BK7SC1_5_4791;29
BK7SC1_5_5177;29
BK7SC1_5_5684;29
BK7SC1_5_6226;29
BK7SC1_5_6264;29
BK7SC1_5_6505;29
BK7SC1_5_6547;29
BK7SC1_5_6612;29
BK7SC1_5_6881;29
BK7SC1_5_7012;29
BK7SC1_5_7190;29
BK7SC1_5_7358;29
BK7SC1_5_7683;29
BK7SC1_5_7778;29
BK7SC1_5_7958;29
BK7SC1_5_8428;29
BK7SC1_5_8521;29
BK7SC1_5_8644;29
PN1BA2_2_207;29
PN1BB2_1_185;29
PN1BB2_2_203;29
PN1BB2_2_519;29
PN1BB2_3_460;29
PN1BC2_1_494;29
PN1BC2_2_1908;29
PN1BC2_4_218;29
PN1BC2_4_1482;29
PN1BC2_5_232;29
PN1SA2_1_248;29
PN1SA2_1_2688;29
PN1SA2_2_254;29
PN1SA2_2_2495;29
PN1SA2_2_5420;29
PN1SA2_3_213;29
PN1SA2_3_1240;29
PN1SA2_4_221;29
PN1SA2_4_1526;29
PN1SA2_5_250;29
PN1SA2_5_2928;29
PN1SA2_5_3846;29
PN1SB2_1_247;29
PN1SB2_1_2087;29
PN1SB2_2_251;29
PN1SB2_2_2578;29
PN1SB2_3_252;29
PN1SB2_3_2481;29
PN1SB2_4_243;29
PN1SB2_4_2075;29
PN1SB2_4_4014;29
PN1SB2_5_258;29
PN1SB2_5_2769;29
PN1SB2_5_5494;29
PN1SC2_1_273;29
PN1SC2_1_3343;29
PN1SC2_1_4442;29
PN1SC2_2_253;29
PN1SC2_2_699;29
PN1SC2_2_2265;29
PN1SC2_3_235;29
PN1SC2_3_1945;29
PN1SC2_3_2439;29
PN1SC2_4_261;29
PN1SC2_4_2852;29
PN1SC2_4_5764;29
PN1SC2_5_241;29
PN1SC2_5_2491;29
PN2BA2_4_1123;29
PN2BB2_4_193;29
PN2BB2_5_202;29
PN2BC2_1_201;29
PN2BC2_2_207;29
PN2BC2_4_1301;29
PN2BC2_4_2120;29
PN2SA2_1_414;29
PN2SA2_2_206;29
PN2SA2_3_167;29
PN2SA2_3_1162;29
PN2SA2_4_212;29
PN2SA2_4_1598;29
PN2SA2_5_900;29
PN2SB2_1_238;29
PN2SB2_1_2509;29
PN2SB2_2_233;29
PN2SB2_2_2260;29
PN2SB2_3_171;29
PN2SB2_5_182;29
PN2SC2_1_191;29
PN2SC2_1_956;29
PN2SC2_1_1146;29
PN2SC2_3_233;29
PN2SC2_4_139;29
PN2SC2_5_199;29
PN2SC2_5_484;29
PN3BA2_1_209;29
PN3BA2_2_192;29
PN3BA2_2_1212;29
PN3BA2_4_198;29
PN3BA2_4_1400;29
PN3BA2_5_184;29
PN3BB2_3_233;29
PN3BB2_3_2294;29
PN3BB2_3_3656;29
PN3BB2_3_5163;29
PN3BB2_4_239;29
PN3BB2_4_2628;29
PN3BB2_5_245;29
PN3BB2_5_2474;29
PN3BB2_5_2761;29
PN3BC2_2_201;29
PN3BC2_3_169;29
PN3SA2_1_248;29
PN3SA2_2_235;29
PN3SA2_3_228;29
PN3SA2_3_2380;29
PN3SA2_4_241;29
PN3SA2_4_2379;29
PN3SA2_4_2670;29
PN3SA2_4_5565;29
PN3SB2_1_220;29
PN3SB2_2_234;29
PN3SB2_3_223;29
PN3SB2_3_4306;29
PN3SB2_4_246;29
PN3SB2_4_2653;29
PN3SB2_4_6053;29
PN3SB2_5_243;29
PN3SC2_1_233;29
PN3SC2_1_2301;29
PN3SC2_1_3597;29
PN3SC2_3_1671;29
PN3SC2_3_2114;29
PN3SC2_5_218;29
PN4BA2_1_287;29
PN4BA2_1_3972;29
PN4BA2_1_6655;29
PN4BA2_2_285;29
PN4BA2_2_3280;29
PN4BA2_2_3694;29
PN4BA2_2_6220;29
PN4BA2_2_8340;29
PN4BA2_2_9080;29
PN4BA2_3_282;29
PN4BA2_3_3848;29
PN4BA2_3_5177;29
PN4BA2_3_6353;29
PN4BA2_3_8569;29
PN4BA2_4_283;29
PN4BA2_4_905;29
PN4BA2_4_3580;29
PN4BA2_4_8568;29
PN4BA2_5_273;29
PN4BA2_5_809;29
PN4BA2_5_3121;29
PN4BA2_5_4951;29
PN4BB2_1_244;29
PN4BB2_1_703;29
PN4BB2_1_2203;29
PN4BB2_1_2736;29
PN4BB2_2_294;29
PN4BB2_2_4659;29
PN4BB2_2_11173;29
PN4BB2_2_12345;29
PN4BB2_3_277;29
PN4BB2_3_3790;29
PN4BB2_3_5133;29
PN4BB2_3_6299;29
PN4BB2_3_8424;29
PN4BB2_3_8427;29
PN4BB2_3_9259;29
PN4BB2_4_286;29
PN4BB2_4_3887;29
PN4BB2_4_5273;29
PN4BB2_4_6470;29
PN4BB2_5_289;29
PN4BB2_5_921;29
PN4BB2_5_3857;29
PN4BB2_5_5258;29
PN4BB2_5_8816;29
PN4BC2_1_284;29
PN4BC2_1_4252;29
PN4BC2_1_7278;29
PN4BC2_1_9949;29
PN4BC2_2_276;29
PN4BC2_2_3719;29
PN4BC2_2_5035;29
PN4BC2_3_285;29
PN4BC2_3_4118;29
PN4BC2_4_284;29
PN4BC2_4_979;29
PN4BC2_4_4204;29
PN4BC2_4_7113;29
PN4BC2_4_10600;29
PN4BC2_5_271;29
PN4BC2_5_873;29
PN4BC2_5_3387;29
PN4SA2_2_3888;29
PN4SA2_3_286;29
PN4SA2_4_217;29
PN4SA2_4_2126;29
PN4SA2_5_200;29
PN4SA2_5_1585;29
PN4SB2_1_170;29
PN4SB2_2_270;29
PN4SB2_2_2551;29
PN4SB2_2_4354;29
PN4SB2_4_276;29
PN4SB2_4_2899;29
PN4SB2_5_280;29
PN4SB2_5_2704;29
PN4SC2_1_303;29
PN4SC2_1_3500;29
PN4SC2_2_311;29
PN4SC2_2_3811;29
PN4SC2_3_291;29
PN4SC2_4_291;29
PN4SC2_4_924;29
PN4SC2_4_3095;29
PN4SC2_5_294;29
PN4SC2_5_919;29
PN4SC2_5_3038;29
PN5BA2_2_2184;29
PN5BB2_1_2980;29
PN5BB2_2_297;29
PN5BB2_2_1020;29
PN5BB2_3_264;29
PN5BB2_3_838;29
PN5BB2_3_2737;29
PN5BB2_4_977;29
PN5BB2_5_2806;29
PN5BB2_5_3111;29
PN5BC2_2_290;29
PN5BC2_3_272;29
PN5BC2_3_2643;29
PN5BC2_3_4674;29
PN5BC2_4_278;29
PN5BC2_4_3309;29
PN5SA2_3_260;29
PN5SA2_4_858;29
PN5SA2_4_2799;29
PN5SA2_5_261;29
PN5SA2_5_758;29
PN5SB2_1_970;29
PN5SB2_1_3344;29
PN5SB2_1_3779;29
PN5SB2_1_8224;29
PN5SB2_2_3303;29
PN5SB2_3_3257;29
PN5SB2_4_273;29
PN5SB2_4_3038;29
PN5SB2_5_266;29
PN5SB2_5_844;29
PN5SB2_5_2762;29
PN5SC2_2_265;29
PN5SC2_2_870;29
PN5SC2_2_8778;29
PN5SC2_3_847;29
PN5SC2_3_3111;29
PN5SC2_4_3158;29
PN5SC2_4_6441;29
PN5SC2_5_254;29
PN5SC2_5_2767;29
PN5SC2_5_3082;29
PN5SC2_5_6253;29
PN5SC2_5_6795;29
PN6BA2_1_281;29
PN6BA2_2_3122;29
PN6BA2_2_6117;29
PN6BA2_3_268;29
PN6BA2_3_4723;29
PN6BA2_4_283;29
PN6BA2_4_3378;29
PN6BA2_4_5202;29
PN6BA2_4_6770;29
PN6BA2_5_4265;29
PN6BB2_1_2698;29
PN6BB2_1_2967;29
PN6BB2_2_301;29
PN6BB2_2_3858;29
PN6BB2_2_5124;29
PN6BB2_2_8753;29
PN6BB2_3_297;29
PN6BB2_3_3672;29
PN6BB2_4_297;29
PN6BB2_4_990;29
PN6BB2_4_3752;29
PN6BB2_4_7911;29
PN6BB2_5_3494;29
PN6BB2_5_3892;29
PN6BB2_5_5137;29
PN6BC2_1_257;29
PN6BC2_1_2294;29
PN6BC2_2_302;29
PN6BC2_2_3960;29
PN6BC2_3_300;29
PN6BC2_3_5710;29
PN6BC2_4_283;29
PN6BC2_5_310;29
PN6BC2_5_1046;29
PN6BC2_5_4145;29
PN6BC2_5_5592;29
PN6SA2_1_784;29
PN6SA2_2_216;29
PN6SA2_3_260;29
PN6SB2_1_2679;29
PN6SB2_2_265;29
PN6SB2_3_272;29
PN6SB2_3_2928;29
PN6SB2_4_252;29
PN6SB2_4_767;29
PN6SB2_5_2591;29
PN6SC2_2_2158;29
PN6SC2_3_278;29
PN6SC2_3_3118;29
PN6SC2_4_273;29
PN6SC2_4_3031;29
PN7BA2_1_259;29
PN7BA2_1_2055;29
PN7BA2_2_2780;29
PN7BA2_3_283;29
PN7BA2_3_875;29
PN7BA2_4_268;29
PN7BA2_4_2651;29
PN7BB2_1_271;29
PN7BB2_2_277;29
PN7BB2_3_1818;29
PN7BB2_4_256;29
PN7BB2_4_2331;29
