domain;supergroup;division;subdivision;phylum;class;order;family;genus;species;accesion
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Bufonidae;Strauchbufo;Strauchbufo_raddei;KT223827
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Hylidae;Dryophytes;Dryophytes_andersonii;MW002717
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Microhylidae;Microhyla;Microhyla_fissipes;MN046210
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Ptychadenidae;Ptychadena;Ptychadena_cooperi;OR228612
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Ptychadenidae;Ptychadena;Ptychadena_nana;OR224287
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Ptychadenidae;Ptychadena;Ptychadena_robeensis;OR223701
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Ranidae;Odorrana;Odorrana_graminea;MN417331
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Ranidae;Rana;Rana_coreana;ON920705
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Ranidae;Rana;Rana_kukunoris;MZ043820
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Ranidae;Rana;Rana_longicrus;OL681879
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Rhacophoridae;Zhangixalus;Zhangixalus_omeimontis;MZ936366
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Megophryidae;Leptobrachium;Leptobrachium_boringii;OP373724
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Megophryidae;Megophrys;Xenophrys_omeimontis;KP728257
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Pipidae;Xenopus;Xenopus_mellotropicalis;MN259069
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Pipidae;Xenopus;Xenopus_victorianus;JX155858
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Anura;Rhinophrynidae;Rhinophrynus;Rhinophrynus_dorsalis;HM991334
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Caudata;Cryptobranchidae;Andrias;Andrias_davidianus;KX298240
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius_chinensis;HM036353
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Caudata;Hynobiidae;Liua;Liua_tsinpaensis;KP233806
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Caudata;Hynobiidae;Onychodactylus;Onychodactylus_zhaoermii;MW289007
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Caudata;Hynobiidae;Salamandrella;Salamandrella_keyserlingii;DQ333814
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Caudata;Plethodontidae;Eurycea;Eurycea_cirrigera;KY752074
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Caudata;Salamandridae;Cynops;Cynops_orientalis;EU880311
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Caudata;Salamandridae;Notophthalmus;Notophthalmus_meridionalis;MH367844
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Caudata;Salamandridae;Triturus;Triturus_macedonicus;HQ697278
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Caudata;Salamandridae;Tylototriton;Tylototriton_wenxianensis;EU880341
Eukaryota;Obazoa;Opisthokonta;Metazoa;Chordata;Amphibia;Caudata;Sirenidae;Siren;Siren_intermedia;GQ368661
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;MH339433
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;MZ848593
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP254577
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP254979
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP254549
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;MH339432
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP254129
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP254844
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP254016
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP254097
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP255208
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP255002
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP255019
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP255073
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;MH826135
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP254380
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP254785
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KY262956
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KU496259
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Annelida_XXX;Annelida_XXXX;Annelida_XXXXX;KP254496
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Acanthobdellida;Acanthobdellidae;Acanthobdella;Acanthobdella_peledina;MH351651
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Branchiobdellida;Branchiobdellidae;Cambarincola;Cambarincola_holti;AF003263
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Branchiobdellida;Branchiobdellidae;Cambarincola;Cambarincola_meyeri;JQ821601
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Branchiobdellida;Branchiobdellidae;Cambarincola;Cambarincola_philadelphicus;JQ821602
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Branchiobdellida;Xironodrilidae;Holtodrilus;Holtodrilus_truncatus;BR001858
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Arhynchobdellida;Americobdellidae;Americobdella;Americobdella_valdiviana;AY425443
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Arhynchobdellida;Erpobdellidae;Erpobdella;Erpobdella_punctata;MT186439
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Arhynchobdellida;Salifidae;Mimobdella;Mimobdella_japonica;AB679658
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Arhynchobdellida;Salifidae;Salifa;Salifa_perspicax;HQ336342
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Arhynchobdellida;Cylicobdellidae;Cylicobdellidae_X;Cylicobdellidae_XX;BR001847
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Arhynchobdellida;Haemadipsidae;Haemadipsa;Haemadipsa_sp;MG933086
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Arhynchobdellida;Haemopidae;Haemopis;Haemopis_caballeroi;MK208625
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Arhynchobdellida;Haemopidae;Whitmania;Whitmania_pigra;OR578864
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Arhynchobdellida;Hirudinidae;Aliolimnatis;Aliolimnatis_africana;AY425451
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Arhynchobdellida;Hirudinidae;Hirudo;Hirudo_sp;AF003272
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Arhynchobdellida;Hirudinidae;Hirudo;Hirudo_verbana;JZ186197
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Arhynchobdellida;Hirudinidae;Macrobdella;Macrobdella_decora;JZ187705
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Rhynchobdellida;Ozobranchidae;Ozobranchus;Ozobranchus_branchiatus;GU985466
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Rhynchobdellida;Piscicolidae;Limnotrachelobdella;Limnotrachelobdella_hypophthalmichthysa;OP711958
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Rhynchobdellida;Glossiphoniidae;Batracobdelloides;Batracobdelloides_indochinensis;MN295399
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Rhynchobdellida;Glossiphoniidae;Helobdella;Helobdella_stagnalis;MF150168
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Clitellata_X;Clitellata_XX;Clitellata_XXX;Clitellata_XXXX;LC763590
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Clitellata_X;Clitellata_XX;Clitellata_XXX;Clitellata_XXXX;KM196601
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Clitellata_X;Clitellata_XX;Clitellata_XXX;Clitellata_XXXX;LN999097
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Clitellata_X;Clitellata_XX;Clitellata_XXX;Clitellata_XXXX;JN870096
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Clitellata_X;Clitellata_XX;Clitellata_XXX;Clitellata_XXXX;KM196602
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Capilloventrida;Capilloventridae;Capilloventer;Capilloventer_australis;MF001136
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Aeolosomatidae;Aeolosoma;Aeolosoma_sp;HQ691224
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Almidae;Glyphidrilus;Glyphidrilus_borealis;KX238681
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Almidae;Glyphidrilus;Glyphidrilus_huailuangensis;KU885476
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Glossoscolecidae;Glossoscolecidae_X;Glossoscolecidae_XX;GU013850
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Glossoscolecidae;Martiodrilus;Martiodrilus_sp;OM951766
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Glossoscolecidae;Pontoscolex;Pontoscolex_corethrurus;MN179624
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Kynotidae;Kynotus;Kynotus_michaelseni;KX372243
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Kynotidae;Kynotus;Kynotus_voimmanus;KX517833
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Lumbricidae;Lumbricidae_X;Lumbricidae_XX;GU013902
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Lumbricidae;Lumbricidae_X;Lumbricidae_XX;GU014164
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Lumbricidae;Bimastos;Bimastos_parvus;MN125035
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Lumbricidae;Dendrobaena;Dendrobaena_octaedra;MN175308
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Lumbricidae;Eisenia;Eisenia_andrei;LC006116
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Lumbricidae;Eisenia;Eisenia_andrei;MH105399
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Lumbricidae;Lumbricus;Lumbricus_terrestris;MK731193
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Lumbricidae;Scherotheca;Scherotheca_portonana;OL979095
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Lumbricidae;Spermophorodrilinae;Healyella;KX651133
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Megascolecidae;Amynthas;Amynthas_incongruus;MN175304
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Megascolecidae;Amynthas;Amynthas_sp;KF205472
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Megascolecidae;Lampito;Lampito_mauritii;MN662343
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Megascolecidae;Lampito;Lampito_mauritii;MH988417
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Megascolecidae;Megascolecidae_X;Megascolecidae_XX;AB607091
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Megascolecidae;Metaphire;Metaphire_sieboldi;LC721122
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Megascolecidae;Perionyx;Perionyx_gravelyi;MH988422
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Opisthopora;Megascolecidae;Pontodrilus;Pontodrilus_bermudensis;MH988428
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Enchytraeidae;Chamaedrilus;Chamaedrilus_sphagnetorum;GU453369
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Enchytraeidae;Grania;Grania_levis;KT428114
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Enchytraeidae;Henlea;Henlea_nasuta;GU453372
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Enchytraeidae;Lumbricillus;Lumbricillus_antarcticus;MZ393947
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Enchytraeidae;Marionina;Marionina_levitheca;GU902093
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Enchytraeidae;Marionina;Marionina_sp;MF001186
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Enchytraeida;Propappidae;Propappus;Propappus_volki;GU902109
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Haplotaxida;Haplotaxidae;Haplotaxis;Haplotaxis_sp;OQ351740
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Haplotaxida;Haplotaxidae;Haplotaxis;Haplotaxis_sp;KM527713
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Lumbriculida;Lumbriculidae;Lamprodrilus;Lamprodrilus_wagneri;AJ577622
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Lumbriculida;Lumbriculidae;Lumbriculus;Lumbriculus_variegatus;BR001869
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Lumbriculida;Lumbriculidae;Rhynchelmis;Rhynchelmis_alyonae;GU328649
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Lumbriculida;Lumbriculidae;Stylodrilus;Stylodrilus_asiaticus;AJ577613
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Lumbriculida;Lumbriculidae;Stylodrilus;Stylodrilus_heringianus;JX993870
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Lumbriculida;Lumbriculidae;Stylodrilus;Stylodrilus_parvus;KR296753
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Lumbriculida;Lumbriculidae;Stylodrilus;Stylodrilus_sp;KR296750
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Moniligastrida;Moniligastridae;Drawida;Drawida_bullata;JN887895
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Moniligastrida;Moniligastridae;Drawida;Drawida_Monobe;AB592437
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Moniligastrida;Moniligastridae;Drawida;Drawida_sp;JX157618
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Moniligastrida;Moniligastridae;Drawida;Drawida_sp;JX067959
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Branchiura;Branchiura_sowerbyi;LC763629
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Doliodrilus;Doliodrilus_tener;KY636937
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Naididae_X;Naididae_XX;MW021288
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Paranais;Paranais_litoralis;KP204261
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Pristina;Pristina_sp;MW021259
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Bathydrilus;Bathydrilus_rohdei;KJ753866
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Inanidrilus;Inanidrilus_exumae;MF991274
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Inanidrilus;Inanidrilus_leukodermatus;KP943848
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Inanidrilus;Inanidrilus_makropetalos;KP943866
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Olavius;Olavius_albidoides;KP943857
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Olavius;Olavius_geniculatus;KP943849
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Olavius;Olavius_ilvae;KP943853
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Olavius;Olavius_longissimus;KP943861
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Olavius;Olavius_sp;KP943846
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Olavius;Olavius_sp;KP943856
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Olavius;Olavius_sp;KP943858
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Olavius;Olavius_sp;KP943850
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Olavius;Olavius_sp;KP943845
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Olavius;Olavius_tenuissimus;KP943863
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Heterodrilus;Heterodrilus_ersei;KJ753857
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Heterodrilus;Heterodrilus_modestus;KJ753855
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Heterodrilus;Heterodrilus_perkinsi;KJ753849
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Heterodrilus;Heterodrilus_sp;KJ753852
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Rhyacodriloides;Rhyacodriloides_abyssalis;FN796445
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Baikalodrilus;Baikalodrilus_digitatus;FN434362
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Clitellio;Clitellio_sp;HM417785
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Embolocephalus;Embolocephalus_sp;OP918896
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Haber;Haber_vetus;MK984652
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Isochaetides;Isochaetides_palmatus;MW888736
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Potamothrix;Potamothrix_hammoniensis;OR150113
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Tubifex;Tubifex_newaensis;KY636949
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Tubifex;Tubifex_sp;AF003257
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Tubifex;Tubifex_tubifex;AF534866
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Tubifex;Tubifex_tubifex;EF179543
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Tubificoides;Tubificoides_brownae;HM460239
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Tubificoides;Tubificoides_heterochaetus;HM460179
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Tubificoides;Tubificoides_kozloffi;HM460192
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Naididae;Tubificoides;Tubificoides_swirencowi;HM460172
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Clitellata;Tubificida;Phreodrilidae;Phreodrilidae_X;Phreodrilidae_XX;MW911293
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Myzostomida;Asteriomyzostomidae;Asteriomyzostomum;Asteriomyzostomum_hercules;LC314716
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Myzostomida;Endomyzostomatidae;Endomyzostoma;Endomyzostoma_scotia;KM014168
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Myzostomida;Myzostomatidae;Myzostoma;Myzostoma_gopalai;OQ533054
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Myzostomida;Protomyzostomidae;Protomyzostomum;Protomyzostomum_lingua;KM014171
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;MW124553
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736287
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736260
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736352
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736229
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KU496528
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;MN684033
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736243
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;MN684027
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736550
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736274
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736626
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736285
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736255
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736178
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736353
Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Polychaeta;Polychaeta_X;Polychaeta_XX;Polychaeta_XXX;Polychaeta_XXXX;KJ736554
